method,path,body,single_q,double_q,dashes,braces,spaces,badwords,class
GET,"/a/api/fastlane.json?account_id=14598&site_id=181004&zone_id=914490&size_id=15&alt_size_ids=57&gdpr=0&us_privacy=1---&rp_schain=1.0,1!snigelweb.com,7088,1,,,w3schools.com&eid_criteo.com=jUC5AF9IVmQ2TkVJY3B1OXF1OUh3Z3VjM0xzN3E0RDBnS0VLRXZOeHpWWlk4VmwlMkZwZjM2Q0hjQTBYU0k3WHZCcW1LWGlHdU8lMkIlMkJpWmFNdmNCbEF1ZlBNYnpHJTJCb243anBMZkF0UE9hR0pZUUQydlcwJTNE%5E1&eid_id5-sync.com=ID5*nzwnBT33hobkZpYijfZpwfVnPXbykfHqcoiZgKapZdgMIDkqbsMCHoD7etINw391DCG3p6Ulw3_xLR75UVPI8wwi4yutXzLWIteLyuPFMYsMI8ugGiV3CFALXlQMVOslDCRPPAe_TL0QGlMfgM2utgwlW5nkb0EY_5WUMMeMjcsMJl4egWTyeUAwkqCCyykMDCcbqhMTluhy0NIds6XBzQwoyPyuA2DIt4sP-HIi2_UMKZwtlbRwZcDt8yciLvj5DCqtzZmLyq-0zNUDqLW_Dwwroj7P4_ejZIbJ4iL5riUMLCGHizenm4N_1WelsslrDC2svxipz-VZOlu6EDrGQgwu56NOI4CzlWZ-2zmHulgML7ShatuKqAv41_oSmmZUDDB5y5-D2kw4-6-MCgwt-wwx4GfUHUmUv7kJJPjdbDYMMjQTLeAq7sqI_Gsa8pEWDDPqH_vqQ5ijVQlEGPPZ0ww06VWmBvMiRWTSf8iGhS8MNSPKGZpdwA_ehcffnp0PDDa05VGzri6sS6KSQ5Ogiww3LFC6nx-UWXUDxZ4HoIcMOO1vXWiOhFZZYYIIorYNDDk_uOMKeNnG58iFnIBcRAw6D85IIsPLitTmrFBJA8kMO2KZYkZTivbh1Z4Z4j8sDDxA_iMO---fCxY0dmicbw%5E1%5E2&eid_pubcid.org=7878fc71-24c5-454a-9388-5ac99981a287%5E1&tpid_tdid=02aa9be3-2e1f-4053-99ab-1212ba5d068b&eid_adserver.org=02aa9be3-2e1f-4053-99ab-1212ba5d068b&rf=https%3A%2F%2Fwww.w3schools.com%2Fsql%2Fsql_between.asp&tk_flint=pbjs_lite_v5.20.2&x_source.tid=7df59525-08c5-4fc5-8b2c-e7208ebceb1f&p_screen_res=1366x768&rp_secure=1&rp_hard_floor=0.0581&rp_maxbids=1&slots=1&rand=0.1365066628069469",,0,0,2,0,0,0,bad
POST,/translator?source=prebid-client,,0,0,0,0,0,0,bad
POST,/prebid/v1,,0,0,0,0,0,0,bad
POST,/unruly_prebid,,0,0,0,0,0,0,bad
GET,/adsid/integrator.js?domain=www.w3schools.com,,0,0,0,0,0,0,bad
GET,"/a/api/fastlane.json?account_id=14598&site_id=181004&zone_id=914484&size_id=2&gdpr=0&us_privacy=1---&rp_schain=1.0,1!snigelweb.com,7088,1,,,w3schools.com&eid_criteo.com=jUC5AF9IVmQ2TkVJY3B1OXF1OUh3Z3VjM0xzN3E0RDBnS0VLRXZOeHpWWlk4VmwlMkZwZjM2Q0hjQTBYU0k3WHZCcW1LWGlHdU8lMkIlMkJpWmFNdmNCbEF1ZlBNYnpHJTJCb243anBMZkF0UE9hR0pZUUQydlcwJTNE%5E1&eid_id5-sync.com=ID5*nzwnBT33hobkZpYijfZpwfVnPXbykfHqcoiZgKapZdgMIDkqbsMCHoD7etINw391DCG3p6Ulw3_xLR75UVPI8wwi4yutXzLWIteLyuPFMYsMI8ugGiV3CFALXlQMVOslDCRPPAe_TL0QGlMfgM2utgwlW5nkb0EY_5WUMMeMjcsMJl4egWTyeUAwkqCCyykMDCcbqhMTluhy0NIds6XBzQwoyPyuA2DIt4sP-HIi2_UMKZwtlbRwZcDt8yciLvj5DCqtzZmLyq-0zNUDqLW_Dwwroj7P4_ejZIbJ4iL5riUMLCGHizenm4N_1WelsslrDC2svxipz-VZOlu6EDrGQgwu56NOI4CzlWZ-2zmHulgML7ShatuKqAv41_oSmmZUDDB5y5-D2kw4-6-MCgwt-wwx4GfUHUmUv7kJJPjdbDYMMjQTLeAq7sqI_Gsa8pEWDDPqH_vqQ5ijVQlEGPPZ0ww06VWmBvMiRWTSf8iGhS8MNSPKGZpdwA_ehcffnp0PDDa05VGzri6sS6KSQ5Ogiww3LFC6nx-UWXUDxZ4HoIcMOO1vXWiOhFZZYYIIorYNDDk_uOMKeNnG58iFnIBcRAw6D85IIsPLitTmrFBJA8kMO2KZYkZTivbh1Z4Z4j8sDDxA_iMO---fCxY0dmicbw%5E1%5E2&eid_pubcid.org=7878fc71-24c5-454a-9388-5ac99981a287%5E1&tpid_tdid=02aa9be3-2e1f-4053-99ab-1212ba5d068b&eid_adserver.org=02aa9be3-2e1f-4053-99ab-1212ba5d068b&rf=https%3A%2F%2Fwww.w3schools.com%2Fjquery%2Fdefault.asp&tk_flint=pbjs_lite_v5.20.2&x_source.tid=b1b0738c-faec-4798-bf27-69ea89393e96&p_screen_res=1366x768&rp_secure=1&rp_hard_floor=0.0581&rp_maxbids=1&slots=1&rand=0.3618711023181487",,0,0,2,0,0,0,bad
POST,/universal/v1?supply_id=WYu2BXv1,,0,0,0,0,0,0,bad
GET,"/a/api/fastlane.json?account_id=14598&site_id=181004&zone_id=914486&size_id=9&gdpr=0&us_privacy=1---&rp_schain=1.0,1!snigelweb.com,7088,1,,,w3schools.com&eid_criteo.com=jUC5AF9IVmQ2TkVJY3B1OXF1OUh3Z3VjM0xzN3E0RDBnS0VLRXZOeHpWWlk4VmwlMkZwZjM2Q0hjQTBYU0k3WHZCcW1LWGlHdU8lMkIlMkJpWmFNdmNCbEF1ZlBNYnpHJTJCb243anBMZkF0UE9hR0pZUUQydlcwJTNE%5E1&eid_id5-sync.com=ID5*nzwnBT33hobkZpYijfZpwfVnPXbykfHqcoiZgKapZdgMIDkqbsMCHoD7etINw391DCG3p6Ulw3_xLR75UVPI8wwi4yutXzLWIteLyuPFMYsMI8ugGiV3CFALXlQMVOslDCRPPAe_TL0QGlMfgM2utgwlW5nkb0EY_5WUMMeMjcsMJl4egWTyeUAwkqCCyykMDCcbqhMTluhy0NIds6XBzQwoyPyuA2DIt4sP-HIi2_UMKZwtlbRwZcDt8yciLvj5DCqtzZmLyq-0zNUDqLW_Dwwroj7P4_ejZIbJ4iL5riUMLCGHizenm4N_1WelsslrDC2svxipz-VZOlu6EDrGQgwu56NOI4CzlWZ-2zmHulgML7ShatuKqAv41_oSmmZUDDB5y5-D2kw4-6-MCgwt-wwx4GfUHUmUv7kJJPjdbDYMMjQTLeAq7sqI_Gsa8pEWDDPqH_vqQ5ijVQlEGPPZ0ww06VWmBvMiRWTSf8iGhS8MNSPKGZpdwA_ehcffnp0PDDa05VGzri6sS6KSQ5Ogiww3LFC6nx-UWXUDxZ4HoIcMOO1vXWiOhFZZYYIIorYNDDk_uOMKeNnG58iFnIBcRAw6D85IIsPLitTmrFBJA8kMO2KZYkZTivbh1Z4Z4j8sDDxA_iMO---fCxY0dmicbw%5E1%5E2&eid_pubcid.org=7878fc71-24c5-454a-9388-5ac99981a287%5E1&tpid_tdid=02aa9be3-2e1f-4053-99ab-1212ba5d068b&eid_adserver.org=02aa9be3-2e1f-4053-99ab-1212ba5d068b&rf=https%3A%2F%2Fwww.w3schools.com%2Fsql%2Fsql_null_values.asp&tk_flint=pbjs_lite_v5.20.2&x_source.tid=75ea1d07-db9a-4c56-9490-564d34b55368&p_screen_res=1366x768&rp_secure=1&rp_hard_floor=0.0581&rp_maxbids=1&slots=1&rand=0.12858423916634854",,0,0,2,0,0,0,bad
GET,"/a/api/fastlane.json?account_id=14598&site_id=181004&zone_id=914492&size_id=15&gdpr=0&us_privacy=1---&rp_schain=1.0,1!snigelweb.com,7088,1,,,w3schools.com&eid_criteo.com=jUC5AF9IVmQ2TkVJY3B1OXF1OUh3Z3VjM0xzN3E0RDBnS0VLRXZOeHpWWlk4VmwlMkZwZjM2Q0hjQTBYU0k3WHZCcW1LWGlHdU8lMkIlMkJpWmFNdmNCbEF1ZlBNYnpHJTJCb243anBMZkF0UE9hR0pZUUQydlcwJTNE%5E1&eid_id5-sync.com=ID5*nzwnBT33hobkZpYijfZpwfVnPXbykfHqcoiZgKapZdgMIDkqbsMCHoD7etINw391DCG3p6Ulw3_xLR75UVPI8wwi4yutXzLWIteLyuPFMYsMI8ugGiV3CFALXlQMVOslDCRPPAe_TL0QGlMfgM2utgwlW5nkb0EY_5WUMMeMjcsMJl4egWTyeUAwkqCCyykMDCcbqhMTluhy0NIds6XBzQwoyPyuA2DIt4sP-HIi2_UMKZwtlbRwZcDt8yciLvj5DCqtzZmLyq-0zNUDqLW_Dwwroj7P4_ejZIbJ4iL5riUMLCGHizenm4N_1WelsslrDC2svxipz-VZOlu6EDrGQgwu56NOI4CzlWZ-2zmHulgML7ShatuKqAv41_oSmmZUDDB5y5-D2kw4-6-MCgwt-wwx4GfUHUmUv7kJJPjdbDYMMjQTLeAq7sqI_Gsa8pEWDDPqH_vqQ5ijVQlEGPPZ0ww06VWmBvMiRWTSf8iGhS8MNSPKGZpdwA_ehcffnp0PDDa05VGzri6sS6KSQ5Ogiww3LFC6nx-UWXUDxZ4HoIcMOO1vXWiOhFZZYYIIorYNDDk_uOMKeNnG58iFnIBcRAw6D85IIsPLitTmrFBJA8kMO2KZYkZTivbh1Z4Z4j8sDDxA_iMO---fCxY0dmicbw%5E1%5E2&eid_pubcid.org=7878fc71-24c5-454a-9388-5ac99981a287%5E1&tpid_tdid=02aa9be3-2e1f-4053-99ab-1212ba5d068b&eid_adserver.org=02aa9be3-2e1f-4053-99ab-1212ba5d068b&rf=https%3A%2F%2Fwww.w3schools.com%2Fw3css%2Fdefault.asp&tk_flint=pbjs_lite_v5.20.2&x_source.tid=a96c0438-f893-4415-9451-883452265b9c&p_screen_res=1366x768&rp_secure=1&rp_hard_floor=0.0581&rp_maxbids=1&slots=1&rand=0.5072711307921063",,0,0,2,0,0,0,bad
POST,/prebid/v1,,0,0,0,0,0,0,bad
GET,/rtv/012203150226000/v0/amp-analytics-0.1.mjs,,0,0,0,0,0,0,bad
GET,"/a/api/fastlane.json?account_id=14598&site_id=181004&zone_id=914490&size_id=15&alt_size_ids=57&gdpr=0&us_privacy=1---&rp_schain=1.0,1!snigelweb.com,7088,1,,,w3schools.com&eid_criteo.com=jUC5AF9IVmQ2TkVJY3B1OXF1OUh3Z3VjM0xzN3E0RDBnS0VLRXZOeHpWWlk4VmwlMkZwZjM2Q0hjQTBYU0k3WHZCcW1LWGlHdU8lMkIlMkJpWmFNdmNCbEF1ZlBNYnpHJTJCb243anBMZkF0UE9hR0pZUUQydlcwJTNE%5E1&eid_id5-sync.com=ID5*nzwnBT33hobkZpYijfZpwfVnPXbykfHqcoiZgKapZdgMIDkqbsMCHoD7etINw391DCG3p6Ulw3_xLR75UVPI8wwi4yutXzLWIteLyuPFMYsMI8ugGiV3CFALXlQMVOslDCRPPAe_TL0QGlMfgM2utgwlW5nkb0EY_5WUMMeMjcsMJl4egWTyeUAwkqCCyykMDCcbqhMTluhy0NIds6XBzQwoyPyuA2DIt4sP-HIi2_UMKZwtlbRwZcDt8yciLvj5DCqtzZmLyq-0zNUDqLW_Dwwroj7P4_ejZIbJ4iL5riUMLCGHizenm4N_1WelsslrDC2svxipz-VZOlu6EDrGQgwu56NOI4CzlWZ-2zmHulgML7ShatuKqAv41_oSmmZUDDB5y5-D2kw4-6-MCgwt-wwx4GfUHUmUv7kJJPjdbDYMMjQTLeAq7sqI_Gsa8pEWDDPqH_vqQ5ijVQlEGPPZ0ww06VWmBvMiRWTSf8iGhS8MNSPKGZpdwA_ehcffnp0PDDa05VGzri6sS6KSQ5Ogiww3LFC6nx-UWXUDxZ4HoIcMOO1vXWiOhFZZYYIIorYNDDk_uOMKeNnG58iFnIBcRAw6D85IIsPLitTmrFBJA8kMO2KZYkZTivbh1Z4Z4j8sDDxA_iMO---fCxY0dmicbw%5E1%5E2&eid_pubcid.org=7878fc71-24c5-454a-9388-5ac99981a287%5E1&tpid_tdid=02aa9be3-2e1f-4053-99ab-1212ba5d068b&eid_adserver.org=02aa9be3-2e1f-4053-99ab-1212ba5d068b&rf=https%3A%2F%2Fwww.w3schools.com%2Fsql%2Fsql_intro.asp&tk_flint=pbjs_lite_v5.20.2&x_source.tid=9c638a9a-a45e-4bd9-8ee8-6867f72cf32c&p_screen_res=1366x768&rp_secure=1&rp_hard_floor=0.0581&rp_maxbids=1&slots=1&rand=0.29400595732635537",,0,0,2,0,0,0,bad
POST,/ut/v3/prebid,,0,0,0,0,0,0,bad
POST,/translator?source=prebid-client,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=angel&user_token=a28f1e163e10a56b08dce459780ef932,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=taylor&user_token=52d2ec6a6550c2d9264935ee9eb7bb6f,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=rolltide&user_token=473e6038bafba440e7eed3b6c9ef575f,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=112233&user_token=629c22cfb75e049f645e3001f7874370,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=mozart&user_token=56f17eac5262063e18dcebeeb5813460,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=lol123&user_token=2343c37872d98c142723c030c156c4f5,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=madison&user_token=15d575be9dd30bf43fc4dc8293d70e45,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=crystal&user_token=82e8d1e4d1d46572a3f0fce588ee59da,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=juventus&user_token=d7a6e7f72e66daf431314e65963b5908,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=poohbear&user_token=dd498bcc0b1036d8ad1caadb70cec246,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=monday&user_token=1037324714b6f3078beafc7bf22ec86e,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=simon&user_token=54df92e4d64b872697b4416567cfcaef,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=russell&user_token=d6c28d6cd324349dd1def4c0dafcff09,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=madonna&user_token=bd7f13d124fab837a765572c1696d0a1,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=1978&user_token=1c2d25b0209c6ea33ef197058a3e1748,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=motorola&user_token=c1267592bbbb9fc15db9a7fdc5663ce2,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=vision&user_token=64af21e2761ad3a50de4d29c2dde47bd,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=knight&user_token=3813c4a133f6886df77237e90918cf38,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=qazwsxedc&user_token=02364ef6d4d8bf24d7202e1537b79a4e,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=arizona&user_token=4c6dd189928307f873d1cd2f1e1d7024,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=7777777&user_token=5e67963e53d6435a62bc24230b95dedf,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=johnson&user_token=60182309a921cb9a355748f393a59c8c,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=rosebud&user_token=22f05bf014b142a2dfc5a9eff986f8c2,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=rascal&user_token=4c623a3e1b2bf2c1fdef40bcaffde5a2,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=baseball&user_token=b72998855742a50fae7709e34873a426,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=pookie&user_token=55a4555b5d9a25c942ec389220286b4b,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=klaster&user_token=fd70f4cb7337d9354a3bce505879813c,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=maryjane&user_token=533dcf450ad5679ddf753153eca44b32,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=death&user_token=efdb2b989af7ba8674458355c137adaa,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=1111111111&user_token=af36e4852a750ab2fe0463681e906526,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=spiderma&user_token=726a7a7d4ca8f1dda641595f1abcdbd1,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=empire&user_token=29482384462114d026056788c4a4ca7a,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=buddy&user_token=59d98ba702f3f7538611648867d82c24,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=steve&user_token=14dfbaccace95d5127a6da817d88939e,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=kawasaki&user_token=e6ba400bb1b4c72b2e1732d676298ce1,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=q1w2e3&user_token=06fe634b0eda8fdc6f43c22db408dcda,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=tiffany&user_token=f4a10f406a94c392ed64341b2d62919a,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=andrea&user_token=293a4cf7bc57aae7455dc88cf8d50d20,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=qwertyuiop&user_token=79376bbad4d4596a9948b1cb52d1bc2c,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=gators&user_token=556517f8805bc864581ace6e3c83e9e0,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=jake&user_token=5cdcbd6dd4fc48247915c614c4078e27,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=brooklyn&user_token=0aea5aba2102e9fa693d42a942ab4edb,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=badboy&user_token=f96f16b051b4e8c07749de4dff686228,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=giants&user_token=537830e8fe10aa59175ac5736a1511ba,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=panthers&user_token=e86ab270a18d6a3bc5b930f1ad2a3723,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=1q2w3e4r5t&user_token=5e904eea52290bb842f933d97cfe2faf,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=murphy&user_token=ffc72334a75d14774254093e2541a2b5,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=billy&user_token=2ca4c0ba0bf1af5edd70d166a10dc927,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=skipper&user_token=8d08fa9f4ff3259a4341f1642b8fc47c,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=liverpoo&user_token=effc69bbbdd7d41da84698123ebbd6aa,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=smith&user_token=b6cd4804254aec547cf4cfbe372dac68,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=ruslan&user_token=bf437241a5e3ab78af9f753f1baa3347,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=airborne&user_token=68b18a8e08919db07d2537e7e761e967,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=11111&user_token=92c9b82b354fc7c75ad96c204e4d36f4,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=whatever&user_token=e624a9afdb56ded88e693b4beab0723b,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=morgan&user_token=011da6b0451d11e66778a89bc6882862,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=chicken&user_token=8f4beed2e69575690f31b52b1a9c81a6,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=falcon&user_token=6c3abea4a118f1ae0ece7be3ea8cd682,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=colorado&user_token=f7eabff4824ff1984b16952f028f7e18,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=bubbles&user_token=2c2f4b5dfa51d73847fc1ab92eb89956,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=654321&user_token=71646fc4fbc408566d8f801013801da3,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=boobies&user_token=6708fae7615ab12716556a727beeb8e5,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=golden&user_token=521463e9dd022c3fcd1e5a20173f42d1,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=dallas&user_token=3ad2d369cdfb33b279283a98be63433f,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=mexico&user_token=df47f5fc62942a57890d898ec802ef31,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=blowjob&user_token=be1c6d993e07c35bf90cdc131cc99e23,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=november&user_token=856edd8a16b73eb79111155f289581bf,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=disney&user_token=12fdf02e4c50c40bec3a107ba21e39c2,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=phoenix&user_token=64b925b5c5cbd98f8952f871664b696a,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=vanessa&user_token=e3d9c6848caf20c42b4719e558cb4211,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=8888&user_token=107b9e9ee7833d54a13db00d6657a84e,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=rebecca&user_token=48dca44005acebd66bd31ff1f858dab7,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=yfnfif&user_token=d2abdf73c90c36f8d369592c95845b12,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=racing&user_token=965c74ec8bd4148a404bc38853268f70,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=dexter&user_token=853091a0fd6c223977f7a95c396ab806,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=testing&user_token=f87256b9640e40d31c09b4921043d436,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=friday&user_token=6b83284f81d9e53e7d0c6c2084a47b06,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=wildcats&user_token=a39b3d350735d828a0777559c8727a83,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=aaaaaa&user_token=df9036ec227af51c9c3da59ec869eb8f,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=fish&user_token=e31863a8520280d1a1e137f6decf3f5b,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=123456789a&user_token=190b8ad496660cd901cd0726037d16eb,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=202020&user_token=32fd0596802914de7436d326d10a8fdc,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=walker&user_token=0a766f937ccf6f8a5106ab569b984b26,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=zachary&user_token=399b091190d177fe540c1fcbf50e4007,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=cunt&user_token=78db9d16326a444177fef65dc8149337,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=monster&user_token=568d7274317e92c6c83642c5535a8f14,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=thunder&user_token=933c013201e46c3cce1a063e5360fc2a,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=test&user_token=3173c0ce1b25f2c6da90abc7f39bcfcf,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=shannon&user_token=0ada26d2408c051787176d2771afbcc9,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=tiger&user_token=5bfb6a2a947dc29c924b20a7b1b06510,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=xxxxxx&user_token=f07a1aefbb6e4e8d2e12b67395f1aea2,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=michelle&user_token=132600b0986587f54a3296b58ad098cd,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=maggie&user_token=161ec7dfb568b1f36783580860b952fb,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=magic&user_token=891f72649d55fe01fe753533ed1130a6,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=smokey&user_token=8133fd03dfce4b24ce89169accd4c9c5,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=molly&user_token=77fa415ecef47553390fa5a2456f1461,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=alex&user_token=1d30c62b52e20fd0becb93b18e0148a5,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=nicholas&user_token=923b12cdc4eb019ee4b8744b397ec8f4,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=mitchell&user_token=1d83556c4869a2b5030391996148258a,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=october&user_token=8f96cee9a453398cd23d4d678eba555e,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=sydney&user_token=e83c7311f34c9257f4c038ff964cc6bc,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=Usuckballz1&user_token=f8e2333f3f06e116c68aee8844fa868c,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=alicia&user_token=32cc655a9d5fc9aec734d2ebbfda9e98,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=88888888&user_token=7364b45b1263fa870c1e26c924b5ddd4,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=jonathan&user_token=1edc44a60f39f24ddb76569cc1597aed,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=college&user_token=8a6fb70cb4915a3076c24ce32aa9ca82,,0,0,0,0,0,0,bad
GET,/dvwa/vulnerabilities/xss_r/?name=amanda&user_token=a23fec0a95d90f2000966a9ed3c9f6c1,,0,0,0,0,0,0,bad
